ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100478.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100478.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;10.0
100478.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100478.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100478.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;7.0
100479.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;3.0
100479.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100479.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100479.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;8.0
100479.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100479.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100479.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100479.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;13.0
100479.0;90.0;DXRD1000  ;Moto 300                                          ;1.0
100479.0;100.0;DXRD2000  ;Moto 450                                          ;1.0
100479.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;8.0
100480.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;8.0
100480.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;12.0
100480.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
100480.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;5.0
100480.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100480.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;4.0
100480.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100480.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100480.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100480.0;100.0;DXRD1000  ;Moto 300                                          ;20.0
100480.0;110.0;DXRD2000  ;Moto 450                                          ;4.0
100480.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;5.0
100480.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;3.0
100481.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100481.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100481.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;6.0
100481.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100481.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100481.0;60.0;DXRD1000  ;Moto 300                                          ;11.0
100481.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;6.0
100481.0;80.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100482.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100482.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100482.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;6.0
100482.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;10.0
100482.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;8.0
100482.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
100482.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100482.0;80.0;DXRD1000  ;Moto 300                                          ;23.0
100482.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100482.0;100.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
100462.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100463.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100463.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100463.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100463.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100463.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100463.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100463.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100463.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100463.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100463.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100463.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
100463.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100463.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100463.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100463.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100464.0;10.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100464.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100464.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100464.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100464.0;50.0;DXRD1000  ;Moto 300                                          ;3.0
100464.0;60.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100465.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100465.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100465.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100465.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100465.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100465.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100465.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100465.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100465.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100465.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;6.0
100465.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100465.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100465.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100465.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100465.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
100465.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100466.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100466.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100466.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100466.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100466.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100466.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100466.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100466.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100466.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100466.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100466.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100466.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100466.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100466.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100466.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100467.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100467.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100467.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100467.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100467.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100467.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100467.0;70.0;DXRD1000  ;Moto 300                                          ;1.0
100467.0;80.0;DXRD2000  ;Moto 450                                          ;1.0
100467.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100468.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100468.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100468.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100468.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100468.0;50.0;DXRD1000  ;Moto 300                                          ;1.0
100469.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100469.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100469.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100469.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100469.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100469.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100469.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100469.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100469.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100469.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100469.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100469.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100469.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100469.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100469.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100469.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100470.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100470.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;4.0
100470.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100470.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100470.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100470.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100470.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100470.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100470.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100470.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100470.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100470.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100470.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100470.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100470.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100471.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100471.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100471.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100471.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100471.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100471.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100471.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100471.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100471.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100471.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100471.0;110.0;DXRD1000  ;Moto 300                                          ;3.0
100471.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100471.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100471.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100471.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100398.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100398.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100398.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100398.0;110.0;DXRD1000  ;Moto 300                                          ;8.0
100398.0;120.0;DXRD2000  ;Moto 450                                          ;3.0
100398.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100398.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100398.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100398.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100399.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100399.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100399.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100399.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100399.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100399.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100399.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100399.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100399.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100399.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;7.0
100399.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100399.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100399.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
