ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100154.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100154.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100154.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100154.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100154.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100154.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100154.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100154.0;80.0;DXRD1000  ;Moto 300                                          ;1.0
100154.0;90.0;DXRD2000  ;Moto 450                                          ;1.0
100154.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100155.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100155.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100155.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100155.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100155.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100155.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100155.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100155.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100155.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100155.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100155.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100155.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100155.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100155.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100156.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100156.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100156.0;30.0;DXRD1000  ;Moto 300                                          ;1.0
100157.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100157.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100157.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100157.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100157.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100244.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;3.0
100244.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;8.0
100244.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
100244.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;8.0
100244.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;11.0
100244.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
100244.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;23.0
100244.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;23.0
100244.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;20.0
100244.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;9.0
100244.0;110.0;DXRD1000  ;Moto 300                                          ;19.0
100244.0;120.0;DXRD2000  ;Moto 450                                          ;5.0
100244.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;20.0
100244.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;3.0
100244.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;4.0
100244.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100245.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;42.0
100245.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100245.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;10.0
100245.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;28.0
100245.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100245.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;25.0
100245.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;30.0
100245.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100245.0;90.0;DXRD1000  ;Moto 300                                          ;13.0
100245.0;100.0;DXRD2000  ;Moto 450                                          ;14.0
100245.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;7.0
100246.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;4.0
100246.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
100246.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100246.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100246.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100246.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100246.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100246.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100246.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100246.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100246.0;110.0;DXRD1000  ;Moto 300                                          ;8.0
100246.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100246.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;5.0
100246.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100246.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100247.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100247.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100247.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
100247.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100247.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100247.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100247.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;6.0
100247.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;6.0
100247.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100247.0;100.0;DXRD1000  ;Moto 300                                          ;6.0
100247.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100247.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100248.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100248.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;19.0
100248.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100248.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;11.0
100248.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;6.0
100248.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;15.0
100248.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;5.0
100248.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100248.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;14.0
100248.0;100.0;DXRD1000  ;Moto 300                                          ;26.0
100248.0;110.0;DXRD2000  ;Moto 450                                          ;7.0
100248.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100248.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;3.0
100249.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100249.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;4.0
100249.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;6.0
100249.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100249.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;6.0
100249.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100249.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100249.0;80.0;DXRD1000  ;Moto 300                                          ;7.0
100249.0;90.0;DXRD2000  ;Moto 450                                          ;3.0
100249.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100250.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;8.0
100250.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;19.0
100250.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;5.0
100250.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;5.0
100250.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;20.0
100250.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;9.0
100250.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100250.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;6.0
100250.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;8.0
100250.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;33.0
100250.0;110.0;DXRD1000  ;Moto 300                                          ;10.0
100250.0;120.0;DXRD2000  ;Moto 450                                          ;4.0
100250.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;10.0
100250.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100250.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100250.0;160.0;CITY1000  ;City Bike Max                                     ;2.0
100251.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100251.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
100251.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100251.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100251.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100251.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100251.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100251.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100251.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100251.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;8.0
100251.0;110.0;DXRD1000  ;Moto 300                                          ;8.0
100251.0;120.0;DXRD2000  ;Moto 450                                          ;3.0
100251.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;5.0
100251.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100251.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100251.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100252.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100252.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100252.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100252.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100252.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100186.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100186.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100186.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100186.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100186.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100186.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
100186.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100186.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
100186.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100186.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100186.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100186.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100186.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100187.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;5.0
100187.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;16.0
100187.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;7.0
100187.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;7.0
100187.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;16.0
100187.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;8.0
100187.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;15.0
100187.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;7.0
100187.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;15.0
100187.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;18.0
100187.0;110.0;DXRD1000  ;Moto 300                                          ;19.0
100187.0;120.0;DXRD2000  ;Moto 450                                          ;4.0
100187.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100187.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100187.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;4.0
100187.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100188.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100188.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100188.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100188.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100188.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100188.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100188.0;70.0;DXRD1000  ;Moto 300                                          ;2.0
